Balance,Begin Time,End Time,Trade Type,Perc Bal,Symbol,Begin Price,End Price,Commission,Profit,Lot
174244.99999999994,20180711 12:34:52.572,20180712 10:47:00.034,SHORT,5,EURUSD,1.1727299999999998,1.16769,1.4,489.9999999999933,1
174734.99999999994,20180712 10:47:00.034,20180712 15:33:10.225,LONG,5,EURUSD,1.16769,1.16851,1.4,68.00000000000429,1
174802.99999999994,20180712 15:33:10.225,20180713 12:59:55.211,SHORT,5,EURUSD,1.16851,1.16451,1.4,386.00000000000034,1
175188.99999999994,20180713 12:59:55.211,20180717 08:04:30.445,LONG,5,EURUSD,1.16451,1.1731,1.4,845.0000000000098,1
176033.99999999994,20180717 08:04:30.445,20180719 14:45:02.654,SHORT,5,EURUSD,1.1731,1.16132,1.4,1164.0000000000125,1
177197.99999999994,20180719 14:45:02.654,20180720 04:42:31.144,LONG,5,EURUSD,1.16132,1.16516,1.4,370.00000000000654,1
177567.99999999994,20180720 04:42:31.144,20180720 09:38:50.794,SHORT,5,EURUSD,1.16516,1.16569,1.4,-66.99999999999194,1
177500.99999999994,20180720 09:38:50.794,20180723 03:31:05.080,LONG,5,EURUSD,1.16569,1.17391,1.4,808.0000000000117,1
178308.99999999994,20180723 03:31:05.080,20180723 09:08:53.063,SHORT,5,EURUSD,1.17391,1.17039,1.4,337.99999999999676,1
178646.99999999994,20180723 09:08:53.063,20180723 11:29:53.537,LONG,5,EURUSD,1.17039,1.17152,1.4,98.99999999998533,1
178745.9999999999,20180723 11:29:53.537,20180724 05:21:46.859,SHORT,5,EURUSD,1.17152,1.1682,1.4,317.999999999999,1
179063.9999999999,20180724 05:21:46.859,20180724 13:19:27.345,LONG,5,EURUSD,1.1682,1.16977,1.4,143.00000000000713,1
179206.9999999999,20180724 13:19:27.345,20180725 03:45:15.630,SHORT,5,EURUSD,1.16977,1.1681700000000002,1.4,145.99999999998238,1
179352.99999999988,20180725 03:45:15.630,20180725 12:08:31.170,LONG,5,EURUSD,1.1681700000000002,1.1695,1.4,118.99999999998313,1
179471.99999999985,20180725 12:08:31.170,20180725 14:58:57.843,SHORT,5,EURUSD,1.1695,1.1674,1.4,195.9999999999991,1
179667.99999999985,20180725 14:58:57.843,20180726 05:48:28.816,LONG,5,EURUSD,1.1674,1.17362,1.4,608.0000000000114,1
180275.99999999985,20180726 05:48:28.816,20180730 05:57:11.924,SHORT,5,EURUSD,1.17362,1.16645,1.4,703.000000000012,1
180978.99999999985,20180730 05:57:11.924,20180731 10:43:47.955,LONG,5,EURUSD,1.16645,1.17324,1.4,665.0000000000074,1
181643.99999999985,20180731 10:43:47.955,20180801 05:05:30.106,SHORT,5,EURUSD,1.17324,1.16804,1.4,506.0000000000093,1
182149.99999999985,20180801 05:05:30.106,20180801 11:58:28.368,LONG,5,EURUSD,1.16804,1.16827,1.4,8.999999999995248,1
182158.99999999985,20180801 11:58:28.368,20180813 10:18:04.143,SHORT,5,EURUSD,1.16827,1.13848,1.4,2964.999999999998,1
185123.99999999985,20180813 10:18:04.143,20180813 13:39:09.642,LONG,5,EURUSD,1.13848,1.14237,1.4,375.0000000000171,1
185498.99999999988,20180813 13:39:09.642,20180815 14:01:28.666,SHORT,5,EURUSD,1.14237,1.1305,1.4,1173.0000000000048,1
186671.99999999988,20180815 14:01:28.666,20180816 14:29:15.326,LONG,5,EURUSD,1.1305,1.13918,1.4,854.0000000000022,1
187525.99999999988,20180816 14:29:15.326,20180817 16:52:16.372,SHORT,5,EURUSD,1.13918,1.14124,1.4,-219.99999999999508,1
187305.99999999988,20180817 16:52:16.372,20180822 22:30:46.721,LONG,5,EURUSD,1.14124,1.1598,1.4,1841.999999999991,1
189147.99999999988,20180822 22:30:46.721,20180824 11:53:26.533,SHORT,5,EURUSD,1.1598,1.15923,1.4,42.99999999999594,1
189190.99999999988,20180824 11:53:26.533,20180827 23:51:27.765,LONG,5,EURUSD,1.15923,1.16798,1.4,861.0000000000036,1
190051.99999999988,20180827 23:51:27.765,20180828 04:24:41.098,SHORT,5,EURUSD,1.16798,1.1673,1.4,54.0000000000014,1
190105.99999999988,20180828 04:24:41.098,20180828 15:43:06.044,LONG,5,EURUSD,1.1673,1.17191,1.4,447.0000000000003,1
190552.99999999988,20180828 15:43:06.044,20180829 10:56:09.399,SHORT,5,EURUSD,1.17191,1.16667,1.4,509.9999999999911,1
191062.99999999988,20180829 10:56:09.399,20180830 03:09:22.237,LONG,5,EURUSD,1.16667,1.17025,1.4,343.99999999999164,1
191406.99999999988,20180830 03:09:22.237,20180830 04:35:24.820,SHORT,5,EURUSD,1.17025,1.17014,1.4,-2.999999999994549,1
191403.99999999988,20180830 04:35:24.820,20180830 06:11:21.977,LONG,5,EURUSD,1.17014,1.16932,1.4,-96.00000000000429,1
191307.99999999988,20180830 06:11:21.977,20180830 16:14:06.071,SHORT,5,EURUSD,1.16932,1.1643,1.4,488.0000000000024,1
191795.99999999988,20180830 16:14:06.071,20180831 06:43:05.678,LONG,5,EURUSD,1.1643,1.16733,1.4,289.0000000000088,1
192084.99999999988,20180831 06:43:05.678,20180904 14:10:50.143,SHORT,5,EURUSD,1.16733,1.15383,1.4,1336.0000000000068,1
193420.99999999988,20180904 14:10:50.143,20180905 04:27:42.587,LONG,5,EURUSD,1.15383,1.1596,1.4,563.0000000000052,1
193983.99999999988,20180905 04:27:42.587,20180905 10:55:00.917,SHORT,5,EURUSD,1.1596,1.15953,1.4,-6.99999999999855,1
193976.99999999988,20180905 10:55:00.917,20180907 09:21:04.144,LONG,5,EURUSD,1.15953,1.16476,1.4,509.00000000000676,1
194485.99999999988,20180907 09:21:04.144,20180910 06:54:00.241,SHORT,5,EURUSD,1.16476,1.1533,1.4,1132.0000000000027,1
195617.99999999988,20180910 06:54:00.241,20180911 07:16:25.432,LONG,5,EURUSD,1.1533,1.16345,1.4,1001.0000000000103,1
196618.99999999988,20180911 07:16:25.432,20180912 11:46:20.890,SHORT,5,EURUSD,1.16345,1.15825,1.4,506.0000000000093,1
197124.99999999988,20180912 11:46:20.890,20180913 13:21:22.838,LONG,5,EURUSD,1.15825,1.1691,1.4,1071.0000000000027,1
198195.99999999988,20180913 13:21:22.838,20180913 15:16:46.242,SHORT,5,EURUSD,1.1691,1.16818,1.4,78.0000000000032,1
198273.99999999988,20180913 15:16:46.242,20180914 07:24:05.674,LONG,5,EURUSD,1.16818,1.17052,1.4,220.00000000000088,1
198493.99999999988,20180914 07:24:05.674,20180917 09:15:58.388,SHORT,5,EURUSD,1.17052,1.16506,1.4,532.000000000002,1
199025.99999999988,20180917 09:15:58.388,20180917 20:21:37.596,LONG,5,EURUSD,1.16506,1.16844,1.4,323.99999999999386,1
199349.99999999988,20180917 20:21:37.596,20180917 23:51:55.291,SHORT,5,EURUSD,1.16844,1.16681,1.4,149.00000000000205,1
199498.99999999988,20180917 23:51:55.291,20180918 05:10:09.967,LONG,5,EURUSD,1.16681,1.16896,1.4,201.00000000000963,1
199699.99999999988,20180918 05:10:09.967,20180918 09:16:23.429,SHORT,5,EURUSD,1.16896,1.16894,1.4,-12.0000000000091,1
199687.99999999988,20180918 09:16:23.429,20180918 12:47:29.622,LONG,5,EURUSD,1.16894,1.17085,1.4,176.99999999998562,1
199864.99999999988,20180918 12:47:29.622,20180918 19:44:47.819,SHORT,5,EURUSD,1.17085,1.16652,1.4,418.9999999999945,1
200283.99999999988,20180918 19:44:47.819,20180918 22:33:37.621,LONG,5,EURUSD,1.16652,1.16773,1.4,106.99999999999334,1
200390.99999999988,20180918 22:33:37.621,20180919 01:36:11.373,SHORT,5,EURUSD,1.16773,1.1665299999999998,1.4,106.000000000009,1
200496.99999999988,20180919 01:36:11.373,20180919 08:05:19.290,LONG,5,EURUSD,1.1665299999999998,1.16989,1.4,322.0000000000252,1
200818.9999999999,20180919 08:05:19.290,20180919 12:56:50.649,SHORT,5,EURUSD,1.16989,1.16751,1.4,224.0000000000049,1
